"dua_global_id","dua_segment_id","word_id","arabic","bn"
"20","1","54","وَفِيْ","এবং মধ্যে"
"20","1","55","لَحْمِيْ","আমার মাংসের"
"20","1","56","نُوْرًا،","নূর/আলো"
"20","1","57","وَفِيْ","এবং মধ্যে"
"20","1","58","دَمِيْ","আমার রক্তের"
"20","1","59","نُوْرًا،","নূর/আলো"
"20","1","60","وَفِيْ","এবং মধ্যে"
"20","1","61","شَعْرِيْ","আমার চুলের"
"20","1","62","نُوْرًا،","নূর/আলো"
"20","1","63","وَفِيْ","এবং মধ্যে"
"20","1","64","بَشَرِيْ","আমার চামড়ার"
"20","1","65","نُوْرًا","নূর/আলো"
"20","2","0","اَللّٰهُمَّ","হে আল্লাহ!"
"20","2","1","اجْعَلْ","(দান) করুন"
"20","2","2","لِيْ","আমার জন্য"
"20","2","3","نُوْرًا","নূর/আলো"
"20","2","4","فِيْ","মধ্যে"
"20","2","5","قَبْرِيْ…","আমার কবরের"
"20","2","6","وَنُوْرًا","এবং নূর/আলো"
"20","2","7","فِيْ","মধ্যে"
"20","2","8","عِظَامِيْ","আমার হাড়সমূহের"
"20","3","0","وَزِدْنِيْ","এবং আমাকে বৃদ্ধি করে দিন"
"20","3","1","نُوْرًا،","নূর/আলো"
"20","3","2","وَزِدْنِيْ","এবং আমাকে বৃদ্ধি করে দিন"
"20","3","3","نُوْرًا،","নূর/আলো"
"20","3","4","وَزِدْنِيْ","এবং আমাকে বৃদ্ধি করে দিন"
"20","3","5","نُوْرًا","নূর/আলো"
"20","4","0","وَهَبْ","এবং দান করুন"
"20","4","1","لِيْ","আমার জন্য"
"20","4","2","نُوْرًا","নূর/আলো"
"20","4","3","عَلٰى","উপর"
"20","4","4","نُوْرٍ","নূর/আলোর"
"21","1","0","اَعُوْذُ","আমি আশ্রয় চাই"
"21","1","1","بِاللّٰهِ","আল্লাহর কাছে"
"21","1","2","الْعَظِيْمِ،","সুমহান"
"21","1","3","وَبِوَجْهِهِ","এবং তাঁর সত্তা (চেহারা)"
"21","1","4","الْكَرِيْمِ،","মহাঅনুগ্রহশীল"
"21","1","5","وَسُلْطَانِهِ","এবং তার রাজত্ব/সার্বভৌমত্ব"
"21","1","6","الْقَدِيْمِ،","প্রাচীন/শাশ্বত"
"21","1","7","مِنَ","হতে"
"21","1","8","الشَّيْطَانِ","শয়তান"
"21","1","9","الرَّجِيْمِ","বিতাড়িত/অভিশপ্ত"
"21","2","0","بِسْمِ","নামে (প্রবেশ করছি)"
"21","2","1","اللّٰهِ","আল্লাহর"
"21","3","0","وَالصَّلَاةُ","এবং সালাত/দরুদ"
"21","3","1","وَالسَّلَامُ","ও সালাম"
"21","3","2","عَلٰى","উপর"
"21","3","3","رَسُوْلِ","রাসূলের"
"21","3","4","اللّٰهِ","আল্লাহর"
"21","4","0","اَللّٰهُمَّ","হে আল্লাহ!"
"21","4","1","افْتَحْ","খুলে দিন"
"21","4","2","لِيْ","আমার জন্য"
"21","4","3","اَبْوَابَ","দরজাসমূহ"
"21","4","4","رَحْمَتِكَ","আপনার রহমতের"
"22","1","0","بِسْمِ","নামে"
"22","1","1","اللّٰهِ","আল্লাহর"
"22","1","2","وَالصَّلَاةُ","ও দরুদ"
"22","1","3","وَالسَّلَامُ","এবং সালাম"
"22","1","4","عَلٰى","উপর"
"22","1","5","رَسُوْلِ","রাসূলের"
"22","1","6","اللّٰهِ،","আল্লাহর"
"22","1","7","اَللّٰهُمَّ","হে আল্লাহ্‌"
"22","1","8","اِنِّيْ","নিশ্চয়ই আমি"
"22","1","9","اَسْاَلُكَ","আপনার নিকট চাই"
"22","1","10","مِنْ","হতে"
"22","1","11","فَضْلِكَ،","আপনার অনুগ্রহ"
"22","1","12","اَللّٰهُمَّ","হে আল্লাহ্‌"
"22","1","13","اعْصِمْنِيْ","আমাকে রক্ষা করুন"
"22","1","14","مِنَ","হতে"
"22","1","15","الشَّيْطَانِ","শয়তান"
"22","1","16","الرَّجِيْمِ","বিতাড়িত/ অভিশপ্ত"
"23","1","0","حَيَّ","এসো"
"23","1","1","عَلَى","জন্য"
"23","1","2","الصَّلَاةِ","স্বালাতের"
"23","1","3","وَحَيَّ","এসো"
"23","1","4","عَلَى","জন্য"
"23","1","5","الْفَلَاحِ","কল্যাণের"
"23","2","0","لَا","নেই (কোনো)"
"23","2","1","حَوْلَ","সামর্থ্য/ক্ষমতা"
"23","2","2","وَلَا","এবং নেই"
"23","2","3","قُوَّةَ","শক্তি"
"23","2","4","اِلَّا","ব্যতীত"
"23","2","5","بِاللّٰهِ","আল্লাহ"
"23","3","0","وَاَنَا","এবং আমি"
"23","3","1","اَشْهَدُ","সাক্ষ্য দিচ্ছি"
"23","3","2","اَنْ","যে"
"23","3","3","لَّآ","নাই (কোনো)"
"23","3","4","اِلٰهَ","মাবুদ/ইলাহ"
"23","3","5","اِلَّا","ছাড়া"
"23","3","6","اللّٰهُ","আল্লাহ"
"23","3","7","وَحْدَهُ","তিনি এক"
"23","3","8","لَا","নাই"
"23","3","9","شَرِيْكَ","শরীক/অংশীদার"
"23","3","10","لَهُ","তাঁর"
"23","3","11","وَاَنَّ","এবং যে"
"23","3","12","مُحَمَّدًا","মুহাম্মাদ (সা:)"
"23","3","13","عَبْدُهٗ","তাঁর বান্দা"
"23","3","14","وَرَسُولُهٗ،","ও তাঁর রাসূল"
"23","3","15","رَضِيْتُ","আমি (গ্রহণকরে) সন্তুষ্ট"
"23","3","16","بِاللّٰهِ","আল্লাহকে"
"23","3","17","رَبًّا،","রব হিসাবে"
"23","3","18","وَبِمُحَمَّدٍ","এবং মুহাম্মাদ (সা:) কে"
"23","3","19","رَسُولًا،","রাসূল"
"23","3","20","وَبِالْاِسْلَامِ","ও ইসলামকে"
"23","3","21","دِيْنًا","দীন হিসেবে"
"23","4","0","اَللّٰهُمَّ","হে আল্লাহ!"
"23","4","1","رَبَّ","প্রতিপালক"
"23","4","2","هٰذِهِ","এই"
"23","4","3","الدَّعْوَةِ","আহ্বান"
"23","4","4","التَّاۤمَّةِ،","পরিপূর্ণ"
"23","4","5","وَالصَّلَاةِ","এবং সালাতের"
"23","4","6","الْقَاۤئِمَةِ،","প্রতিষ্ঠিত"
"23","4","7","اٰتِ","দান করুন"
"23","4","8","مُحَمَّدًا","মুহাম্মাদ (সা:) কে"
"23","4","9","الْوَسِيْلَةَ","ওসীলা (জান্নাতের সন্মানিত স্থান )"
"23","4","10","وَالْفَضِيْلَةَ،","ও মর্যাদা"
"23","4","11","وَابْعَثْهُ","এবং পৌঁছে দিন"
"23","4","12","مَقَامًا","মাকামে (স্থানে)"
"23","4","13","مَحْمُوْدًا","মাহমূদে (প্রশংসিত)"
"23","4","14","الَّذِيْ","যার"
"23","4","15","وَعَدتَّهُ،","এবং প্রতিশ্রুতি/ওয়াদা তাঁকে দিয়েছেন"
"23","4","16","اِنَّكَ","নিশ্চয়"
"23","4","17","لَا","না"
"23","4","18","تُخْلِفُ","ভঙ্গ করেন"
"23","4","19","الْمِيْعَادَ","আপনি প্রতিশ্রুতি"
"24","1","0","اَللّٰهُمَّ","হে আল্লাহ"
"24","1","1","بَاعِدْ","আপনি দূরত্ব সৃষ্টি করুন"
"24","1","2","بَيْنِيْ","আমার মধ্যে"
"24","1","3","وَبَيْنَ","এবং মধ্যে"
"24","1","4","خَطَايَايَ","আমার গুনাহসমূহের"
"24","1","5","كَمَا","যেরূপ"
"24","1","6","بَاعَدْتَ","আপনি দূরত্ব সৃষ্টি করেছেন"
"24","1","7","بَيْنَ","মধ্যে"
"24","1","8","الْمَشْرِقِ","পূর্ব"
"24","1","9","وَالْمَغْرِبِ،","ও পশ্চিমের"
"24","1","10","اَللّٰهُمَّ","হে আল্লাহ"
"24","1","11","نَقِّنِيْ","আমাকে পরিষ্কার করে দিন"
"24","1","12","مِنْ","থেকে"
"24","1","13","خَطَايَايَ","আমার গুনাহসমূহ"
"24","1","14","كَمَا","যেমন"
"24","1","15","يُنَقَّى","পরিষ্কার করা হয়"
"24","1","16","الثَّوْبُ","কাপড়/পোশাক"
"24","1","17","الْاَبْيَضُ","সাদা"
"24","1","18","مِنَ","থেকে"
"24","1","19","الدَّنَسِ،","ময়লা"
"24","1","20","اَللّٰهُمَّ","হে আল্লাহ"
"24","1","21","اغْسِلْنِيْ","আমাকে ধৌত করে দিন"
"24","1","22","مِنْ","থেকে"
"24","1","23","خَطَايَايَ","আমার গুনাহসমূহ"
"24","1","24","بِالْمَاءِ","পানি দ্বারা"
"24","1","25","وَالثَّلْجِ","ও বরফ"
"24","1","26","وَالْبَرَدِ","ও শীতল শিশির"
"25","1","0","سُبْحَانَكَ","আপনার পবিত্রতা ঘোষণা করছি"
"25","1","1","اللّٰهُمَّ","হে আল্লাহ"
"25","1","2","وَبِحَمْدِكَ،","এবং আপনার প্রশংসাসহ"
"25","1","3","وَتَبَارَكَ","ও বরকতময়"
"25","1","4","اسْمُكَ،","আপনার নাম"
"25","1","5","وَتَعَالٰى","এবং অতি উচ্চ"
"25","1","6","جَدُّكَ،","আপনার সত্তা"
"25","1","7","وَلَآ","এবং নেই (কোনো )"
"25","1","8","اِلٰهَ","ইলাহ্"
"25","1","9","غَيْرُكَ","আপনি ব্যতীত"
"26","1","0","وَجَّهْتُ","আমি ফিরালাম"
"26","1","1","وَجْهِيَ","আমার মুখমণ্ডল"
"26","1","2","لِلَّذِيْ","তাঁর দিকেই যিনি"
"26","1","3","فَطَرَ","সৃষ্টি করেছেন"
"26","1","4","السَّمَاوَاتِ","আসমানসমূহ"
"26","1","5","وَالْاَرْضَ","ও যমীন"
"26","1","6","حَنِيْفًا","একনিষ্টভাবে"
"26","1","7","وَّمَآ","এবং নই"
"26","1","8","اَنَا","আমি"
"26","1","9","مِنَ","অন্তর্ভুক্ত"
"26","1","10","الْمُشْرِكِيْنَ،","মুশরিকদের"
"26","1","11","اِنَّ","নিশ্চয়"
"26","1","12","صَلَاتِيْ،","আমার স্বালাত"
"26","1","13","وَنُسُكِيْ،","আমার কুরবানী/ইবাদত"
"26","1","14","وَمَحْيَايَ،","ও আমার জীবন"
"26","1","15","وَمَمَاتِيْ","ও আমার মরণ"
"26","1","16","لِلّٰهِ","আল্লাহ্‌র জন্য"
"26","1","17","رَبِّ","রব্ব"
"26","1","18","الْعَالَمِيْنَ،","সৃষ্টিকুলের"
"26","1","19","لَا","নাই"
"26","1","20","شَرِيْكَ","অংশীদার"
"26","1","21","لَهٗ","তাঁর"
"26","1","22","وَبِذٰلِكَ","এবং এরই সাথে"
"26","1","23","اُمِرْتُ","আমি আদেশ প্রাপ্ত হয়েছি"
"26","1","24","وَاَنَا","এবং আমি"
"26","1","25","مِنَ","অন্তর্ভুক্ত"
"26","1","26","الْمُسْلِمِيْنَ","মুসলিমদের"
"26","2","0","اَللّٰهُمَّ","হে আল্লাহ"
"26","2","1","اَنْتَ","আপনিই"
"26","2","2","الْمَلِكُ","অধিপতি"
"26","2","3","لَآ","নেই"
"26","2","4","اِلَهَ","কোনো ইলাহ"
"26","2","5","اِلَّآ","ব্যতীত"
"26","2","6","اَنْتَ،","আপনি"
"26","2","7","اَنْتَ","আপনি"
"26","2","8","رَبِّيْ","আমার রব্ব"
"26","2","9","وَاَنَا","এবং আমি"
"26","2","10","عَبْدُكَ،","আপনার বান্দা"
"26","2","11","ظَلَمْتُ","অন্যায় করেছি"
"26","2","12","نَفْسِيْ،","নিজের প্রতি"
"26","2","13","وَاعْتَرَفْتُ","এবং স্বীকার করছি"
"26","2","14","بِذَنْبِيْ،","আমার পাপসমূহ"
"26","2","15","فَاغْفِرْ","অতএব ক্ষমা করুন"
"26","2","16","لِيْ","আমাকে"
